Date,Open,High,Low,Close,Adj Close,Volume
"Sep 30, 2022",4.15,4.17,4.06,4.09,3.57,"2,044,300"
"Sep 29, 2022",4.12,4.18,4.11,4.15,3.62,"1,963,800"
"Sep 28, 2022",4.29,4.29,4.06,4.08,3.56,"4,242,500"
"Sep 27, 2022",4.32,4.4,4.26,4.27,3.72,"2,283,600"
"Sep 26, 2022",4.31,4.43,4.31,4.34,3.78,"3,178,300"
"Sep 23, 2022",4.34,4.4,4.32,4.33,3.77,"1,244,700"
"Sep 22, 2022",4.32,4.41,4.32,4.38,3.82,"2,064,100"
"Sep 21, 2022",4.4,4.4,4.33,4.34,3.78,"3,460,100"
"Sep 20, 2022",4.43,4.46,4.32,4.44,3.87,"1,483,800"
"Sep 19, 2022",4.46,4.47,4.32,4.37,3.81,"3,038,800"
"Sep 15, 2022",4.33,4.38,4.31,4.34,3.78,"5,490,900"
"Sep 14, 2022",4.29,4.39,4.29,4.33,3.77,"1,280,000"
"Sep 13, 2022",4.33,4.42,4.26,4.39,3.83,"2,662,400"
"Sep 12, 2022",4.27,4.37,4.27,4.33,3.77,"1,312,700"
"Sep 9, 2022",4.25,4.33,4.24,4.27,3.72,"1,689,300"
"Sep 8, 2022",4.25,4.33,4.24,4.3,3.75,"3,304,500"
"Sep 7, 2022",4.29,4.29,4.21,4.29,3.74,"1,261,800"
"Sep 6, 2022",4.25,4.32,4.22,4.28,3.73,"3,252,100"
"Sep 5, 2022",4.15,4.29,4.1,4.25,3.7,"1,379,600"
"Sep 2, 2022",4.29,4.3,4.1,4.15,3.62,"3,182,700"
"Sep 1, 2022",4.68,4.7,4.19,4.22,3.68,"5,825,900"
"Aug 30, 2022",4.38,4.54,4.32,4.46,3.89,"5,949,200"
"Aug 29, 2022",4.22,4.5,4.21,4.39,3.83,"3,861,000"
"Aug 26, 2022",4.18,4.33,4.15,4.27,3.72,"2,758,900"
"Aug 25, 2022",4.13,4.23,4.09,4.17,3.64,"5,560,000"
"Aug 24, 2022",4.46,4.48,4.09,4.11,3.58,"3,696,300"
"Aug 23, 2022",4.47,4.47,4.35,4.4,3.84,"2,239,900"
"Aug 22, 2022",4.61,4.61,4.43,4.5,3.92,"2,254,500"
"Aug 19, 2022",4.72,4.76,4.57,4.61,4.02,"3,247,000"
"Aug 18, 2022",4.66,4.72,4.57,4.71,4.11,"3,009,700"
"Aug 17, 2022",4.62,4.74,4.62,4.68,4.08,"2,988,500"
"Aug 16, 2022",4.51,4.7,4.51,4.69,4.09,"4,100,300"
"Aug 15, 2022",4.66,4.68,4.56,4.56,3.98,"1,474,900"
"Aug 12, 2022",4.55,4.69,4.54,4.64,4.04,"2,786,100"
"Aug 11, 2022",4.54,4.59,4.48,4.55,3.97,"1,662,000"
"Aug 10, 2022",4.37,4.54,4.37,4.52,3.94,"2,803,800"
"Aug 9, 2022",4.46,4.5,4.41,4.45,3.88,"2,614,400"
"Aug 8, 2022",4.45,4.49,4.42,4.46,3.89,"1,607,900"
"Aug 5, 2022",4.36,4.5,4.36,4.46,3.89,"1,676,500"
"Aug 4, 2022",4.3,4.44,4.3,4.42,3.85,"3,405,300"
"Aug 3, 2022",4.33,4.39,4.3,4.36,3.8,"1,963,200"
"Aug 2, 2022",4.4,4.53,4.27,4.35,3.79,"3,404,000"
"Aug 1, 2022",4.38,4.47,4.31,4.4,3.84,"2,556,600"
"Jul 29, 2022",4.24,4.46,4.24,4.36,3.8,"5,656,600"
"Jul 28, 2022",4.16,4.25,4.15,4.23,3.69,"1,781,800"
"Jul 27, 2022",4.21,4.22,4.12,4.17,3.64,"1,936,200"
"Jul 26, 2022",4.23,4.23,4.15,4.17,3.64,"1,539,100"
"Jul 25, 2022",4.2,4.22,4.16,4.22,3.68,"353,600"
"Jul 22, 2022",4.22,4.28,4.13,4.19,3.65,"2,990,900"
"Jul 21, 2022",4.13,4.32,4.13,4.26,3.71,"2,820,800"
"Jul 20, 2022",4.2,4.25,4.12,4.19,3.65,"2,512,500"
"Jul 19, 2022",4.19,4.22,4.09,4.18,3.64,"2,695,000"
"Jul 18, 2022",4.16,4.17,4.05,4.17,3.64,"1,786,400"
"Jul 15, 2022",4.03,4.12,3.99,4.08,3.56,"884,100"
"Jul 14, 2022",4,4.1,4,4.09,3.57,"2,070,700"
